name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2013-10-26,15.8,13.9,14.7,15.8,13.9,14.7,12.2,84.7,0.016,100,12.5,rain,0,0,57.4,32.6,215.1,1004.5,63.2,26.4,105.7,9.2,4,,2013-10-26T07:43:34,2013-10-26T17:44:30,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-27,15.3,10.8,13.1,15.3,10.8,13.1,9.8,81.3,0.036,100,16.67,rain,0,0,70.5,40.6,224.1,996.7,65.6,22.2,81.1,7.2,4,,2013-10-27T06:45:19,2013-10-27T16:42:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-28,15.6,8.5,12,15.6,5.7,11.3,8.7,80.6,0.167,100,16.67,rain,0,0,107.9,60.6,235.6,992.6,63.1,31.7,78.5,6.6,3,,2013-10-28T06:47:04,2013-10-28T16:40:39,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-29,11.9,6.1,8.6,11.9,3.7,6.8,4.6,76.8,0,0,0,,0,0,48.2,24.9,258.1,1010.7,21.4,38.4,83.6,7.3,3,,2013-10-29T06:48:50,2013-10-29T16:38:46,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-30,13.4,3.6,9.2,13.4,2.3,8.5,5.9,80.6,0.001,100,4.17,rain,0,0,49.1,22.6,217.2,1020.2,41.8,29.5,97.6,8.3,4,,2013-10-30T06:50:36,2013-10-30T16:36:54,0.87,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-31,12.8,11.5,12.1,12.8,11.5,12.1,10.3,88.9,0.024,100,8.33,rain,0,0,51.8,23.7,216.9,1016.6,86.4,20.3,31,2.6,1,,2013-10-31T06:52:22,2013-10-31T16:35:03,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-01,13.4,11,12,13.4,11,12,10.3,89.2,0.01,100,12.5,rain,0,0,38.9,19.6,202.6,1009,83.7,25.8,45.1,3.9,2,,2013-11-01T06:54:08,2013-11-01T16:33:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-02,14.5,9.6,11.2,14.5,6,10.9,8,81.5,0.012,100,8.33,rain,0,0,65.1,37.4,232,998.7,62.6,17.5,70.7,6.1,4,,2013-11-02T06:55:54,2013-11-02T16:31:27,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-03,11.3,7,8.6,11.3,2.8,5.9,4.1,73.9,0,0,0,,0,0,54.6,33.3,245.1,998.8,53.8,32.1,64.7,5.6,3,,2013-11-03T06:57:40,2013-11-03T16:29:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-04,9.5,4.2,6.9,6.7,1.3,4,3.7,81.3,0.124,100,12.5,rain,0,0,46.4,24.6,325.1,991.8,40.5,28.1,92.3,7.9,4,,2013-11-04T06:59:26,2013-11-04T16:27:57,0.03,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-05,11.9,3.5,8.1,11.9,2,6.4,5.2,82.8,0.063,100,8.33,rain,0,0,58.8,30,259.5,994.9,83,28.1,48.2,4.2,2,,2013-11-05T07:01:12,2013-11-05T16:26:14,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-06,14.5,8.8,11.5,14.5,6.4,10.8,9.7,88.6,0.01,100,4.17,rain,0,0,58.6,33.1,229.8,999.6,90.6,18,30.1,2.5,1,,2013-11-06T07:02:58,2013-11-06T16:24:34,0.11,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-07,14.2,6.9,9.7,14.2,5.7,9,6.9,82.6,0.01,100,8.33,rain,0,0,51.8,26,252.4,1006.5,73.6,39.3,26.8,2.3,1,,2013-11-07T07:04:44,2013-11-07T16:22:55,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-08,10.6,4.3,7,10.6,2.4,5.3,5.5,90.2,1.239,100,8.33,rain,0,0,,20.8,246.4,1005.6,58.1,22.5,25.5,2.2,1,,2013-11-08T07:06:30,2013-11-08T16:21:18,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-09,7.3,3.3,5.7,6.8,1.4,3.9,4.2,89.8,0.026,100,12.5,rain,0,0,,16.4,244.1,1006.1,69.9,25.7,22.7,1.8,1,,2013-11-09T07:08:16,2013-11-09T16:19:43,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-10,9.3,2.5,6.2,7.4,1.2,4.3,2.4,78.1,0.005,100,4.17,rain,0,0,33.5,20.3,307.4,1015.9,46.3,27.9,83,7,4,,2013-11-10T07:10:01,2013-11-10T16:18:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-11,12.8,3,9.3,12.8,1.4,8.4,7.9,90.7,0.017,100,12.5,rain,0,0,48.2,21.6,184.9,1022.5,89.2,13.9,12.9,1.1,1,,2013-11-11T07:11:46,2013-11-11T16:16:39,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-12,13.3,6.3,11,13.3,5.6,10.9,8.2,83.5,0.019,100,12.5,rain,0,0,40.7,17.4,314.7,1026.2,70.4,16.8,51.9,4.4,3,,2013-11-12T07:13:31,2013-11-12T16:15:10,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-13,10,2.1,6.4,10,2.1,5.3,3.2,81.1,0.001,100,4.17,rain,0,0,,15.7,226.7,1032.1,69.6,20.4,55.9,4.8,3,,2013-11-13T07:15:15,2013-11-13T16:13:43,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-14,10,5.6,8.4,10,3.2,5.8,3.5,72.1,0.001,100,4.17,rain,0,0,51.8,29,297.3,1023.9,38.8,27.5,63.8,5.5,3,,2013-11-14T07:16:59,2013-11-14T16:12:18,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-15,9.6,3.6,6.9,7.7,2.5,5.2,1.4,68.3,0,0,0,,0,0,,17.4,352.4,1032.8,46.1,22.3,74.1,6.5,3,,2013-11-15T07:18:42,2013-11-15T16:10:56,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-16,9.1,1.6,5.9,8.8,1.6,5.5,3.7,85.7,0.001,100,4.17,rain,0,0,,11.6,290.2,1031.9,77.6,13.4,68.7,5.8,3,,2013-11-16T07:20:24,2013-11-16T16:09:36,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-17,9.8,8.8,9.3,9.6,8.4,9.2,6.5,82.4,0,0,0,,0,0,,7.4,30.6,1024.3,96.2,7.6,13.2,1.1,1,,2013-11-17T07:22:06,2013-11-17T16:08:19,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-18,9.5,7.5,8.8,9.1,5.3,7.7,7.2,90.1,0.003,100,8.33,rain,0,0,,14.8,283.6,1011,89.3,7.4,20.5,1.9,1,,2013-11-18T07:23:48,2013-11-18T16:07:03,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-19,7.1,1,4.4,4.5,-1.3,1.7,-0.5,70.8,0.002,100,8.33,rain,0,0,,20.2,316.4,1013.9,25.6,35,57.4,5,3,,2013-11-19T07:25:28,2013-11-19T16:05:51,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-20,7.1,-0.9,3.3,3.1,-4.3,-0.1,0.7,83,0.024,100,8.33,rain,0,0,57.1,27.1,264.4,1004.1,64.6,26.5,22.7,1.9,1,,2013-11-20T07:27:07,2013-11-20T16:04:41,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-21,8.3,3.1,5.7,5,-0.4,2.2,1.7,75.8,0.03,100,12.5,rain,0,0,54.6,30.2,18.1,1004.4,65.3,30,48,4.2,2,,2013-11-21T07:28:46,2013-11-21T16:03:33,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-22,8.1,4.1,5.9,5.1,0.2,2.6,1.3,73.2,0,0,0,,0,0,46.4,25.1,11,1017.8,40,39.1,48.8,4.2,2,,2013-11-22T07:30:23,2013-11-22T16:02:28,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-23,7.8,3.6,5.9,5.2,0.6,3.2,2.6,79.7,0,0,0,,0,0,,17.8,4.5,1024.3,72.2,24.8,50.5,4.4,3,,2013-11-23T07:32:00,2013-11-23T16:01:26,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-24,8.6,5.3,7.1,6.2,3,4.6,3.1,75.7,0.001,100,4.17,rain,0,0,35.3,19.4,7,1030.5,88.3,24.8,43.9,3.8,2,,2013-11-24T07:33:35,2013-11-24T16:00:26,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-25,7.5,5.1,6.1,4.8,2.6,3.8,1.9,74.3,0,0,0,,0,0,,15.7,356.7,1037.6,86.9,25.9,52.9,4.5,3,,2013-11-25T07:35:09,2013-11-25T15:59:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-26,7.8,3.3,6.1,6.3,2.1,4.6,0.7,68.3,0,0,0,,0,0,,11,318.1,1038.8,77.7,25.1,58.4,5.1,3,,2013-11-26T07:36:42,2013-11-26T15:58:36,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-27,10.8,6,8.5,10.8,4.3,8,6.4,86.4,0.001,100,4.17,rain,0,0,,8.4,281.7,1034,94.2,8.7,12.4,0.9,1,,2013-11-27T07:38:13,2013-11-27T15:57:45,0.82,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-28,10.3,8.6,9.4,10.3,8.2,9,6.8,83.7,0,0,0,,0,0,,8.3,334,1034.7,98,7.6,22.1,2,1,,2013-11-28T07:39:43,2013-11-28T15:56:57,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-29,10.6,6.8,8.7,10.6,3.5,6.8,4.5,75.1,0.001,100,4.17,rain,0,0,46.4,25.1,283.2,1026.8,79.1,24.2,21.8,1.8,1,,2013-11-29T07:41:11,2013-11-29T15:56:12,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-11-30,8.8,4.1,7,6.7,3.1,4.7,2,70.2,0,0,0,,0,0,,20.2,336.8,1027.5,70.5,25.3,52.7,4.6,3,,2013-11-30T07:42:37,2013-11-30T15:55:30,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-01,9.8,2.6,6.6,9.6,1.1,5.7,3.4,80.1,0,0,0,,0,0,,9,328.3,1033,79.8,20.3,34.1,2.9,2,,2013-12-01T07:44:01,2013-12-01T15:54:51,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-02,9.8,7.1,8.5,9.3,6.8,8,4.2,74.2,0,0,0,,0,0,,9.5,48.3,1034,94.8,17,41.3,3.5,2,,2013-12-02T07:45:24,2013-12-02T15:54:15,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-03,7.8,3.8,6.4,7.8,1.8,5.4,1.3,69.6,0,0,0,,0,0,,11.6,318.9,1029.6,99.2,20.9,23.6,2.1,1,,2013-12-03T07:46:45,2013-12-03T15:53:43,0,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-04,9.3,2.5,6.3,7.3,0.2,4.1,2.1,74.7,0,0,0,,0,0,,14.5,278.5,1029.3,68.2,21.6,19.8,1.7,1,,2013-12-04T07:48:04,2013-12-04T15:53:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-05,10.5,0.8,5.6,10.5,-2.8,2.3,0.8,72.4,0.997,100,8.33,rain,0,0,71.2,45.9,262.8,1023.9,52.3,32.3,30.2,2.7,2,,2013-12-05T07:49:20,2013-12-05T15:52:47,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-06,8.1,2.5,6,6.5,-1.2,3.2,0.5,68.3,0,0,0,,0,0,,20,280.7,1027.8,57,37.6,51.8,4.5,3,,2013-12-06T07:50:35,2013-12-06T15:52:25,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-07,9.1,6.5,7.6,6.7,3.9,5.3,5.1,83.7,0,0,0,,0,0,,17.1,253.2,1026.7,90,25.4,38.5,3.3,2,,2013-12-07T07:51:47,2013-12-07T15:52:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-08,11.5,5.1,8.2,11.5,2.9,6.3,5.3,81.9,0,0,0,,0,0,37.1,23.3,240.1,1025.5,57.6,35,35.1,3.1,2,,2013-12-08T07:52:56,2013-12-08T15:51:49,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-09,11.1,5.5,7.7,11.1,3.3,6.1,5.8,88,0.002,100,8.33,rain,0,0,,15,219.1,1028.9,56.6,18,34.4,2.9,2,,2013-12-09T07:54:04,2013-12-09T15:51:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-10,9.6,2.3,6,8.6,1.1,5.1,4.4,89.3,0.201,100,12.5,rain,0,0,,12,182.3,1031.3,48.5,5,33,2.9,2,,2013-12-10T07:55:08,2013-12-10T15:51:27,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-11,7.6,2.5,4,6.9,0.4,2.9,2.9,92.7,0.202,100,12.5,rain,0,0,,7.6,85.4,1029.5,35.9,7.5,49.2,4.2,3,,2013-12-11T07:56:11,2013-12-11T15:51:21,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-12,9.3,1.6,5.5,7.2,-0.9,3.8,4.5,93.2,0.2,100,4.17,rain,0,0,,15,181.3,1024.9,63.1,3.1,34.8,3.1,2,,2013-12-12T07:57:10,2013-12-12T15:51:18,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-13,12,8.1,10.4,12,5.4,9.8,7.8,84.1,0.203,100,8.33,rain,0,0,33.5,20.2,200.8,1019.7,85.1,13.6,10.2,0.9,0,,2013-12-13T07:58:07,2013-12-13T15:51:19,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-14,11.6,3.8,8.4,11.6,1,7,5.1,79.9,1.992,100,8.33,rain,0,0,59.6,34.7,216.4,1022.5,64.3,21.3,38.2,3.5,2,,2013-12-14T07:59:01,2013-12-14T15:51:23,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-15,12.6,8.1,11.2,12.6,6,10.9,9.7,90.2,1.222,100,12.5,rain,0,0,56.6,32.8,204.8,1019.3,79.4,13,19.4,1.6,1,,2013-12-15T07:59:52,2013-12-15T15:51:31,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-16,13.1,8.6,11.6,13.1,6.7,11.5,9.7,88.1,6.816,100,12.5,rain,0,0,59.1,33,220,1016.7,88.7,15.4,14,1.1,1,,2013-12-16T08:00:40,2013-12-16T15:51:42,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-17,7.5,4.8,6.2,6.6,2.9,4.9,4.3,88,12.003,100,12.5,rain,0,0,35.3,13.3,49.9,1021.6,89.4,18.6,19.9,1.6,1,,2013-12-17T08:01:25,2013-12-17T15:51:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-18,10.6,5.1,8.7,10.6,2.7,7.2,6.4,86.1,1.997,100,4.17,rain,0,0,69,39.3,194.2,1007.8,75.1,18.3,43.5,3.8,2,,2013-12-18T08:02:07,2013-12-18T15:52:14,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-19,9.8,4.1,7,7.3,1.3,4.3,3.1,76.5,6.029,100,12.5,rain,0,0,58.4,25.6,229.4,1002.1,45.9,29.1,46.4,4,2,,2013-12-19T08:02:46,2013-12-19T15:52:35,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-20,10.6,2.6,6.7,10.6,-0.6,4.1,3.1,77.9,4.002,100,8.33,rain,0,0,63.8,37.8,217.9,1018.8,43.8,30.1,43.6,3.9,2,,2013-12-20T08:03:22,2013-12-20T15:53:00,0.6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-21,12.3,9.6,10.9,12.3,5.8,10.7,8.4,84.5,7.198,100,12.5,rain,0,0,71.9,41.3,213.5,1012.7,85.2,15.7,4.6,0.3,0,,2013-12-21T08:03:54,2013-12-21T15:53:28,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-22,10.3,5.1,8.3,10.3,1.6,5.6,3.5,71.6,1.022,100,12.5,rain,0,0,59.2,31.3,232.7,1009.9,45.4,34.9,23.2,1.9,1,,2013-12-22T08:04:24,2013-12-22T15:53:59,0.67,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-23,12.1,5.1,9.2,12.1,1.9,7.9,6.5,83,9.018,100,8.33,rain,0,0,84.7,48.7,198.7,998.6,68.9,16.6,9.8,0.8,1,,2013-12-23T08:04:50,2013-12-23T15:54:33,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-24,12,5.6,8.6,12,2.6,6.2,5.5,81,18.278,100,16.67,rain,0,0,97.6,54,212.9,979.6,69.2,21.7,14,1.2,1,,2013-12-24T08:05:12,2013-12-24T15:55:11,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-25,7.8,4,5.2,5.3,0.4,2.7,2.6,83.8,4.01,100,12.5,rain,0,0,,16.6,190.3,984.7,41.1,39,31,2.6,2,,2013-12-25T08:05:32,2013-12-25T15:55:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-26,7.8,2.9,4.2,5.1,-0.4,2,2.9,91.5,3.993,100,8.33,rain,0,0,62.4,36.1,213.9,995.1,71,18.3,31,2.8,2,,2013-12-26T08:05:48,2013-12-26T15:56:36,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-27,11.1,7.6,9.2,11.1,3.6,7,4.7,73.7,0.227,100,12.5,rain,0,0,75.3,42.5,215,986.9,62.3,19.7,14.4,1.1,1,,2013-12-27T08:06:01,2013-12-27T15:57:23,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-28,8.1,3.6,5.8,5.7,1.1,3.4,1.7,75.3,0,0,0,,0,0,46.4,22,227,997.6,48.8,32.5,32.1,2.7,2,,2013-12-28T08:06:10,2013-12-28T15:58:14,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-29,7.8,0.8,4,4.5,-2.8,1.3,1.3,83,0.201,100,4.17,rain,0,0,50,21.8,230.1,1015,40.3,27.3,47.9,4.1,2,,2013-12-29T08:06:16,2013-12-29T15:59:07,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-30,10.5,6.6,8.9,10.5,4.3,6.8,5.9,81.4,3.024,100,8.33,rain,0,0,73.3,41,203.1,1010.9,61.4,23.5,11.5,1,1,,2013-12-30T08:06:19,2013-12-30T16:00:03,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-31,11.1,6,8.3,11.1,2.8,6.2,5.7,83.6,3.232,100,16.67,rain,0,0,62.1,34,187.9,1004.3,68.7,25.3,7.6,0.8,1,,2013-12-31T08:06:18,2013-12-31T16:01:02,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
